loc,v_g,ev_g,iv_g,n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
82.40226030340278,4.439008020465475,2.7595990391604017,2.365507280103994,381.2637305877299,2312.7797948318325,0.06666666666666667,117.01037349055771,154.1853196554555,270619.2275946882,0.7709265982772775,15034.401533038232,57.68158221238195,14.307274465013244,6.996867880358379,71.98885667739519,29.0,37.0,74.61585523316492,306.64787535456503,6.658512030698212,1
14.246592865779522,1.204891198114598,1.1016764588519017,1.0,245.835810183987,1280.6701887550907,0.13333333333333333,34.16691390163479,170.75602516734543,43756.54807558556,0.42689006291836357,2430.9193375325312,9.972615006045665,1.2251666283162799,1.9038477535332503,11.197781634361945,14.0,22.0,133.57309307861556,112.26271710537145,1.807336797171897,0
7.680910691437522,1.0,1.0,1.0,83.13374782430965,324.79445755248554,0.3333333333333333,16.453236554110763,108.26481918416184,5343.920041575132,0.10826481918416185,296.884446754174,5.376637484006265,1.4625850474503457,0.9009441667910612,6.839222531456611,5.0,9.0,17.320801607866603,65.81294621644305,1.5,0
23.063706634878255,3.3317609885620585,2.600560891085627,1.0775614059609733,221.41866602309744,1208.82006624299,0.09523809523809523,62.66949068777589,115.12572059457047,75756.13788461169,0.40294002208099666,4208.674326922872,16.144594644414777,4.966516143810486,1.5144469047679248,21.11111078822526,20.0,23.0,71.01188837243528,150.40677765066215,4.997641482843088,0
15.672094287112621,1.449029470637906,1.1193488552217408,1.0,261.65151534986944,1484.198686435843,0.125,32.084772239129194,185.52483580448038,47620.17681190875,0.4947328954786143,2645.565378439375,10.970466000978835,0.7937166856673178,2.249300566095975,11.764182686646153,15.0,35.0,107.64460860204932,154.00690674782012,2.1735442059568593,0
3.4623229465287335,1.0,1.0,1.0,236.66562408433637,1259.517433908481,0.2222222222222222,21.789226632143556,279.89276309077354,27443.910814567786,0.41983914463616034,1524.6617119204325,2.423626062570113,0.6534990290825703,0.25669660362437785,3.0771250916526833,8.0,31.0,62.35181102718792,174.31381305714845,1.5,0
11.697657347014834,1.0346554535291963,1.0,1.0,219.47777314785492,1043.5921205434042,0.25,28.73762279679586,260.89803013585106,29990.356713884667,0.34786404018113476,1666.1309285491482,8.188360142910383,0.9590400608166596,0.6559245935348155,9.147400203727043,7.0,19.0,55.26278573759286,164.21498741026207,1.5519831802937945,0
9.897299814995772,1.0,1.0,1.0,219.43358517528142,1151.5715490149257,0.06666666666666667,119.8927339970386,76.77143660099505,138065.0614046042,0.38385718300497523,7670.281189144678,6.928109870497041,0.8476814820781484,0.9759578729636376,7.775791352575189,29.0,8.0,145.0174054529816,74.41617972229983,1.5,1
20.64224192353226,2.887513830977126,2.726982381705406,2.285680834971751,236.5470965408923,1267.313371259245,0.1111111111111111,29.67008545973795,140.81259680658277,37601.29602953041,0.4224377904197483,2088.960890529467,14.44956934647258,2.9768997845850462,1.9358778758067232,17.426469131057626,17.0,23.0,152.77273759574987,83.77435894514245,4.331270746465689,0
8.327307808941352,1.0,1.0,1.0,300.0427743148092,1701.9702366987578,0.07692307692307693,67.90527017557709,130.920787438366,115572.74875382004,0.5673234122329193,6420.708264101113,5.829115466258946,0.6096722944417906,0.8252804949561965,6.438787760700737,25.0,25.0,158.79981234960889,141.24296196520032,1.5,0
10.400658154143738,1.0,1.0,1.0,132.00553025485357,613.0146987584964,0.1,43.28868534972976,61.30146987584964,26536.600409315924,0.2043382329194988,1474.255578295329,7.280460707900616,2.007589364268557,0.5951950610370286,9.288050072169174,19.0,5.0,104.66530792870844,27.34022232614511,1.5,0
16.141405610858694,1.7983677496953867,1.0290029457964103,1.4996351179987686,387.90059598482355,2232.324291914822,0.06666666666666667,82.29674349711345,148.82161946098813,183713.01965408953,0.7441080973049407,10206.27886967164,11.298983927601085,3.781778878736494,1.2861460536692193,15.08076280633758,29.0,24.0,246.0096589208348,141.89093706398873,2.69755162454308,1
43.20979305303538,2.825886233778175,2.3935044715119282,2.269900489778525,310.41699876088126,1663.0752139788885,0.13333333333333333,66.14692488646962,221.7433618638518,110007.31125961093,0.5543584046596295,6111.517292200607,30.246855137124765,5.686706086362571,6.143600533814328,35.93356122348734,14.0,26.0,55.27885991306982,255.1381388478114,4.238829350667263,0
22.451844881895713,1.7873381408649143,1.4877049479440687,1.0,193.3638172619128,929.5684986619035,0.18181818181818182,29.041383829742017,169.0124543021643,26995.95556567737,0.3098561662206345,1499.7753092042983,15.716291417326998,6.370864069279409,2.90919963463749,22.087155486606406,10.0,17.0,88.81483547484153,104.54898178707127,2.6810072112973713,0
491.702856288988,48.7269676084139,33.13564390902269,33.192258376981975,137.86259487575856,605.5362774222842,0.125,54.00383440995908,75.69203467778553,32701.280855136083,0.20184542580742806,1816.737825285338,344.1919994022916,111.9622478617793,31.849901488871062,456.1542472640709,15.0,5.0,94.6595273477913,43.203067527967264,73.09045141262085,1
4.402314786998071,1.0,1.0,1.0,405.731927825262,2278.0670492323397,0.06666666666666667,100.71586555269342,151.87113661548932,229437.49465050534,0.7593556830774466,12746.52748058363,3.0816203508986493,1.308586274870809,0.34697145166280574,4.3902066257694585,29.0,19.0,266.81349258016763,138.91843524509437,1.5,1
59.980731473358176,5.3233537799232105,4.567914857856315,4.0900102131514275,72.35751830313878,336.0179092487689,0.3333333333333333,6.786627132613551,112.00596974958962,2280.428259951773,0.11200596974958962,126.6904588862096,41.98651203135072,12.097869381482626,7.48017352453588,54.084381412833345,5.0,19.0,18.064501242230367,54.29301706090841,7.985030669884816,0
18.289086553644115,2.6649161002219537,1.6927476329699331,2.3267096289731333,363.89868994996993,1974.6106355577883,0.08,86.00499748895001,157.96885084462306,169826.38275280158,0.6582035451859295,9434.79904182231,12.80236058755088,3.021485542186476,2.4835505225250487,15.823846129737355,24.0,18.0,227.7241105924658,136.17457935750417,3.9973741503329308,1
3.769462347976653,1.0,1.0,1.0,124.61237134451856,519.6242427585215,0.2222222222222222,25.835303943314237,115.47205394633811,13424.650247980906,0.17320808091950718,745.8139026656058,2.638623643583657,0.9084312125420505,0.24135958974628502,3.5470548561257074,8.0,9.0,60.02411148623297,64.5882598582856,1.5,0
12.755023669736316,1.8111997240245192,1.5632732585382696,1.36360003336771,177.93030657777615,826.2827555497202,0.13333333333333333,51.340234639214806,110.17103407329601,42421.550548259605,0.27542758518324006,2356.752808236645,8.92851656881542,1.8960873419348434,1.3987299426114188,10.824603910750263,14.0,10.0,97.25279500186718,80.67751157590898,2.716799586036779,0
3.2668690273565937,1.0,1.0,1.0,230.63563010470358,1373.2498178131782,0.07407407407407407,32.80535051886374,101.72220872690208,45049.94162332708,0.4577499392710594,2502.7745346292822,2.2868083191496154,0.1639918393324828,0.30676680939516987,2.450800158482098,26.0,35.0,139.79004405246553,90.84558605223806,1.5,0
22.179670593360377,2.2537855544411487,2.2364227254264395,1.2460587430472243,301.27369438590415,1700.3454048761837,0.1,36.13487860372851,170.0345404876184,61441.7747896085,0.5667818016253946,3413.431932756028,15.525769415352263,2.2902823438896283,2.186441576145558,17.81605175924189,19.0,30.0,183.35987999479008,117.91381439111409,3.380678331661723,0
13.929567278832927,2.0310377983706194,1.361826061606104,1.4905149656903536,264.23176115523967,1355.3194850310294,0.3333333333333333,19.70624800189826,451.7731616770098,26708.261893826504,0.4517731616770098,1483.7923274348059,9.750697095183048,1.4132406532658026,1.801004591006918,11.16393774844885,5.0,29.0,27.75678513246051,236.47497602277915,3.0465566975559293,0
8.827003731370501,1.0370858865625143,1.0,1.0,244.04221837189385,1340.244012600848,0.07692307692307693,58.95851742648668,103.09569327698831,79018.79997267154,0.44674800420028266,4389.933331815086,6.178902611959351,1.5206762865045182,0.9649711916150701,7.699578898463869,25.0,19.0,149.70859048951516,94.33362788237869,1.5556288298437715,0
5.6285419008475985,1.0,1.0,1.0,249.6532290507335,1225.0210817923437,0.1,80.20203701679789,122.50210817923437,98249.18614826734,0.4083403605974479,5458.288119348185,3.9399793305933186,1.2827873353910952,0.5950110014466469,5.222766665984414,19.0,10.0,156.78771250496752,92.86551654576598,1.5,0
